#t,ms p
1.00032 0.0427
1.00262 0.0427
1.00539 0.0427
1.00769 0.0427
1.01045 0.0427
1.01275 0.0427
1.01505 0.0427
1.01781 0.0427
1.02011 0.0427
1.02286 0.0427
1.02516 0.0427
1.02791 0.0427
1.0302 0.0427
1.03295 0.0427
1.03524 0.0427
1.03753 0.0427
1.04027 0.0427
1.04256 0.0427
1.0453 0.0427
1.04759 0.0427
1.05033 0.0427
1.05261 0.0427
1.05535 0.0427
1.05763 0.0427
1.06036 0.0427
1.06264 0.0426998
1.06537 0.0426988
1.06765 0.0426899
1.07038 0.0426541
1.07265 0.0420546
1.07538 0.0412722
1.07765 0.00759673
1.08038 0.0076436
1.08264 0.00776609
1.08537 0.00776314
1.08763 0.00776374
1.09035 0.00776489
1.09262 0.00776575
1.09533 0.00776706
1.0976 0.00777078
1.10031 0.00782267
1.10257 0.00834527
1.10528 0.0167298
1.10754 0.0633025
1.11025 0.40991
1.1125 1.34692
1.11521 3.11975
1.11791 4.76358
1.12017 5.6309
1.12287 6.16546
1.12512 6.3706
1.12782 6.4827
1.13007 6.52533
1.13276 6.55119
1.13501 6.56369
1.1377 6.57263
1.14039 6.57569
1.14264 6.57478
1.14533 6.57223
1.14757 6.57099
1.15025 6.57179
1.15294 6.57478
1.15518 6.57819
1.15786 6.5824
1.1601 6.58543
1.16278 6.5882
1.16501 6.58988
1.16769 6.59156
1.17036 6.59336
1.17259 6.59519
1.17526 6.59781
1.17794 6.60074
1.18017 6.60325
1.18284 6.60618
1.18507 6.6085
1.18775 6.61114
1.19043 6.61373
1.19267 6.61594
1.19535 6.61869
1.19758 6.62106
1.20027 6.62396
1.2025 6.62636
1.20519 6.62916
1.20788 6.63185
1.21012 6.63401
1.21281 6.63651
1.21505 6.63854
1.21774 6.64093
1.22043 6.64328
1.22268 6.6452
1.22537 6.64747
1.22762 6.64932
1.23032 6.6515
1.23257 6.6533
1.23527 6.65543
1.23752 6.65719
1.24022 6.65925
1.24292 6.66126
1.24517 6.66287
1.24788 6.66473
1.25013 6.66621
1.25284 6.6679
1.2551 6.66924
1.25781 6.67076
1.26007 6.67196
1.26278 6.67333
1.26504 6.6744
1.26776 6.67563
1.27002 6.67659
1.27274 6.67769
1.275 6.67857
1.27772 6.67956
1.28044 6.6805
1.28271 6.68122
1.28543 6.68202
1.2877 6.68264
1.29043 6.6833
1.2927 6.6838
1.29543 6.68434
1.2977 6.68475
1.30043 6.68519
1.30271 6.68554
1.30544 6.68591
1.30772 6.6862
1.31045 6.68651
1.31273 6.68675
1.31501 6.68697
1.31775 6.68721
1.32003 6.68741
1.32277 6.68764
1.32506 6.68782
1.3278 6.68803
1.33008 6.68819
1.33283 6.68837
1.33512 6.6885
1.33786 6.68864
1.34015 6.68877
1.3429 6.68893
1.34519 6.68906
1.34794 6.6892
1.35024 6.68931
1.35253 6.6894
1.35528 6.6895
1.35758 6.68957
1.36033 6.6896
1.36263 6.68959
1.36539 6.68952
1.36769 6.68943
1.37045 6.68932
1.37275 6.68923
1.37505 6.68914
1.37781 6.68905
1.38012 6.68897
1.38288 6.68886
1.38518 6.68876
1.38795 6.68863
1.39026 6.68851
1.39256 6.6884
1.39533 6.68829
1.39764 6.68822
1.40041 6.68817
1.40272 6.68814
1.40504 6.68811
1.40781 6.688
1.41012 6.6878
1.4129 6.68734
1.41521 6.68678
1.41753 6.68618
1.42031 6.68553
1.42262 6.68514
1.4254 6.68487
1.42772 6.68476
1.43004 6.68467
1.43283 6.68446
1.43515 6.68415
1.43793 6.68359
1.44025 6.68302
1.44258 6.68245
1.44536 6.68182
1.44769 6.6814
1.45001 6.68107
1.4528 6.68074
1.45513 6.68047
1.45792 6.68008
1.46025 6.67967
1.46258 6.67921
1.46538 6.67859
1.46771 6.67806
1.47004 6.67755
1.47284 6.67696
1.47517 6.67648
1.4775 6.67597
1.48031 6.6753
1.48264 6.67463
1.48545 6.67369
1.48779 6.67276
1.49013 6.67171
1.49293 6.67027
1.49528 6.66892
1.49762 6.66742
1.50043 6.66545
1.50278 6.66364
1.50513 6.66167
1.50794 6.65915
1.5103 6.65696
1.51265 6.65474
1.515 6.6525
1.51783 6.64988
1.52019 6.64786
1.52255 6.64607
1.52538 6.64437
1.52775 6.64324
1.53012 6.6422
1.53297 6.64098
1.53534 6.63977
1.53772 6.63801
1.5401 6.63577
1.54297 6.63293
1.54536 6.63087
1.54775 6.62944
1.55015 6.62882
1.55255 6.62906
1.55544 6.63003
1.55785 6.63094
1.56027 6.63163
1.56269 6.63188
1.56512 6.63157
1.56755 6.63062
1.57048 6.62852
1.57293 6.62576
1.57538 6.62187
1.57784 6.6167
1.58031 6.61042
1.58278 6.60332
1.58526 6.59586
1.58775 6.58838
1.59024 6.5812
1.59274 6.57439
1.59524 6.56797
1.59776 6.56178
1.60028 6.55567
1.60281 6.54942
1.60534 6.54288
1.60789 6.53593
1.61044 6.52849
1.613 6.52055
1.61505 6.51386
1.61763 6.50508
1.62021 6.49613
1.62281 6.48696
1.62541 6.47804
1.6275 6.47117
1.63012 6.46342
1.63275 6.45651
1.63539 6.45004
1.6375 6.4446
1.64016 6.43699
1.64282 6.42842
1.6455 6.41862
1.64764 6.40971
1.65034 6.39722
1.65304 6.38398
1.65521 6.37347
1.65793 6.36101
1.66011 6.35021
1.66285 6.3352
1.66505 6.32525
1.6678 6.31512
1.67001 6.30807
1.67278 6.29985
1.675 6.29338
1.67779 6.30145
1.68002 6.715
1.68282 8.93323
1.68506 12.7471
1.68788 20.7706
1.69013 30.5733
1.69296 48.5349
1.69523 66.1099
1.69807 89.3672
1.70035 107.667
1.70263 124.795
1.7055 144.448
1.7078 158.701
1.7101 171.199
1.71299 182.435
1.7153 188.06
1.71763 192.562
1.72054 198.266
1.72287 202.806
1.72521 206.654
1.72756 209.296
1.7305 210.488
1.73285 209.732
1.7352 208.002
1.73755 205.342
1.74038 201.77
1.74265 199.584
1.74536 197.658
1.74803 195.434
1.7502 193.095
1.75291 189.374
1.75507 186.387
1.75774 183.042
1.76038 180.326
1.76298 178.25
1.76506 176.649
1.76768 174.508
1.77029 172.648
1.7729 171.493
1.77551 170.796
1.77758 170.378
1.78018 170.071
1.78281 170.048
1.78543 170.528
1.7875 171.173
1.7901 171.879
1.79275 172.219
1.79542 172.002
1.79754 171.581
1.80017 170.917
1.8028 170.179
1.80542 169.435
1.80752 168.838
1.81016 168.061
1.81279 167.226
1.81541 166.34
1.81751 165.589
1.82013 164.586
1.82276 163.524
1.82544 162.415
1.82759 161.531
1.83023 160.457
1.83288 159.409
1.83501 158.576
1.83768 157.524
1.84033 156.414
1.84297 155.181
1.84508 154.107
1.84771 152.66
1.85038 151.08
1.85253 149.737
1.85521 147.995
1.85789 146.213
1.86004 144.778
1.86273 143.006
1.86542 141.303
1.86754 140.007
1.8702 138.451
1.8729 136.943
1.87506 135.789
1.87775 134.418
1.88044 133.109
1.88259 132.094
1.88528 130.863
1.88798 129.673
1.89014 128.76
1.89283 127.692
1.89551 126.744
1.89765 126.096
1.90034 125.45
1.90302 124.997
1.90518 124.733
1.90787 124.447
1.91051 124.205
1.91263 124.033
1.91533 123.832
1.91803 123.674
1.92019 123.584
1.92288 123.485
1.92506 123.396
1.9278 123.256
1.93051 123.083
1.93263 122.923
1.9353 122.709
1.93798 122.481
1.94012 122.29
1.9428 122.03
1.94548 121.741
1.94764 121.486
1.95033 121.147
1.9525 120.862
1.95522 120.493
1.95793 120.11
1.96008 119.793
1.96278 119.379
1.96548 118.943
1.96763 118.577
1.9703 118.099
1.97298 117.596
1.97513 117.169
1.97782 116.6
1.9805 115.995
1.98264 115.486
1.98533 114.824
1.98801 114.141
1.99016 113.582
1.99285 112.873
1.995 112.299
1.9977 111.578
2.00039 110.862
2.00253 110.298
2.00521 109.605
2.00793 108.927
2.0101 108.409
2.0128 107.802
2.0155 107.245
2.01765 106.839
2.02033 106.381
2.02304 105.973
2.02521 105.681
2.02792 105.356
2.03009 105.123
2.03279 104.86
2.03549 104.625
2.03765 104.456
2.04033 104.261
2.04303 104.07
2.0452 103.917
2.04791 103.726
2.05008 103.577
2.0528 103.395
2.0555 103.217
2.05766 103.075
2.06037 102.897
2.06254 102.751
2.06525 102.564
2.06795 102.371
2.07011 102.21
2.07281 102.001
2.07552 101.784
2.07767 101.605
2.08036 101.377
2.08257 101.187
2.08533 100.948
2.08751 100.761
2.09022 100.53
2.09292 100.302
2.09508 100.123
2.09778 99.9023
2.10048 99.6859
2.10263 99.5161
2.10533 99.3098
2.10803 99.1118
2.1102 98.9602
2.11292 98.7821
2.1151 98.6495
2.11782 98.4964
2.12053 98.3578
2.12271 98.2567
2.12542 98.142
2.12758 98.0582
2.13028 97.9617
2.13298 97.8717
2.13514 97.8039
2.13785 97.7237
2.14002 97.6628
2.14273 97.5899
2.14543 97.52
2.1476 97.4661
2.1503 97.4016
2.153 97.3429
2.15516 97.304
2.15786 97.2764
2.16001 97.282
2.16271 97.3283
2.16541 97.4075
2.16758 97.4811
2.17027 97.5777
2.17297 97.6819
2.17513 97.7728
2.17784 97.8971
2.1805 98.0276
2.18263 98.1372
2.18535 98.281
2.18754 98.3965
2.19025 98.5381
2.19296 98.6762
2.19514 98.7844
2.19787 98.9161
2.20005 99.0157
2.20272 99.1258
2.20539 99.2187
2.20753 99.2805
2.21021 99.3451
2.2129 99.4008
2.21505 99.44
2.21773 99.4813
2.22041 99.5128
2.22257 99.5305
2.22528 99.5413
2.22797 99.5376
2.23011 99.5206
2.23279 99.4797
2.23547 99.4153
2.23763 99.3456
2.24034 99.2339
2.2425 99.1234
2.24521 98.958
2.24791 98.7622
2.25005 98.5863
2.25272 98.3404
2.2554 98.0689
2.25754 97.8376
2.26025 97.5343
2.26297 97.225
2.26513 96.9814
2.26782 96.6879
2.2705 96.4114
2.27264 96.2056
2.27532 95.9677
2.27801 95.7502
2.28017 95.5914
2.2829 95.4079
2.28508 95.2741
2.28777 95.1235
2.29045 94.9873
2.29259 94.8872
2.29527 94.7717
2.29797 94.6637
2.30014 94.5826
2.30283 94.4884
2.30552 94.3987
2.30767 94.3262
2.31036 94.2318
2.31252 94.1517
2.31523 94.0433
2.31794 93.9245
2.3201 93.8207
2.32281 93.6785
2.32552 93.5262
2.32767 93.3972
2.3304 93.2218
2.33259 93.0697
2.33532 92.866
2.33802 92.6475
2.34019 92.4602
2.3429 92.2098
2.34507 91.9974
2.34778 91.718
2.35049 91.4233
2.35264 91.1793
2.35534 90.8643
2.35803 90.5404
2.36018 90.2761
2.36288 89.9409
2.36503 89.6702
2.36775 89.3268
2.37051 88.9787
2.3727 88.7037
2.3754 88.3705
2.37756 88.1099
2.38029 87.7907
2.38301 87.4858
2.38521 87.253
2.38795 86.9793
2.39012 86.778
2.39282 86.5451
2.39501 86.3698
2.39777 86.1643
2.40051 85.9802
2.40267 85.847
2.40538 85.6936
2.40755 85.5794
2.41027 85.4443
2.41298 85.3148
2.41515 85.2135
2.41786 85.0884
2.42003 84.9884
2.42276 84.8617
2.4255 84.7323
2.42768 84.627
2.43039 84.4922
2.43256 84.3804
2.4353 84.2349
2.43805 84.0859
2.44024 83.9635
2.44299 83.8057
2.44516 83.6783
2.44787 83.5174
2.45007 83.3858
2.45283 83.2185
2.45502 83.084
2.45773 82.9192
2.46047 82.7609
2.46268 82.6406
2.46544 82.5033
2.46762 82.402
2.47035 82.2814
2.47255 82.189
2.4753 82.0818
2.47804 81.9868
2.48023 81.9206
2.48296 81.8516
2.48515 81.8087
2.48788 81.7728
2.49007 81.7594
2.49282 81.7595
2.49502 81.7681
2.49777 81.7805
2.50051 81.7846
2.5027 81.7798
2.50543 81.7661
2.50761 81.7515
2.51033 81.7306
2.51252 81.7119
2.51525 81.685
2.51799 81.652
2.52018 81.6197
2.52293 81.5705
2.52512 81.5243
2.52787 81.4609
2.53007 81.406
2.5328 81.3293
2.53554 81.2421
2.53771 81.1652
2.54043 81.0588
2.54261 80.9679
2.54534 80.8538
2.54752 80.7669
2.55023 80.6661
2.55296 80.5734
2.55515 80.504
2.5579 80.424
2.56008 80.366
2.5628 80.3009
2.56553 80.2431
2.5677 80.2027
2.57042 80.1609
2.5726 80.1369
2.57532 80.1193
2.57751 80.1152
2.58024 80.1224
2.58297 80.1466
2.58516 80.1804
2.58792 80.2433
2.59014 80.3105
2.59288 80.4122
2.59507 80.5018
2.5978 80.613
2.60054 80.7112
2.60273 80.7749
2.60547 80.8339
2.60767 80.8665
2.61042 80.8917
2.61262 80.9024
2.61538 80.9058
2.61759 80.9003
2.62033 80.8838
2.62252 80.8618
2.62527 80.8191
2.62804 80.7615
2.63024 80.7075
2.63298 80.6327
2.63517 80.5692
2.63792 80.4888
2.64013 80.4246
2.64287 80.3462
2.64506 80.2849
2.64782 80.2093
2.65003 80.1498
2.65279 80.0765
2.65552 80.0042
2.65772 79.9471
2.66046 79.8783
2.66266 79.8264
2.66539 79.7673
2.66758 79.7261
2.67032 79.6825
2.6725 79.6513
2.67526 79.6133
2.67801 79.5769
2.68021 79.5498
2.68296 79.5189
2.68516 79.4967
2.68792 79.4729
2.69013 79.4575
2.69287 79.4457
2.69506 79.4456
2.69782 79.4569
2.70003 79.4755
2.70278 79.5104
2.70553 79.5578
2.70773 79.6042
2.71048 79.6719
2.7127 79.7336
2.71549 79.8197
2.71772 79.8943
2.72047 79.9932
2.72267 80.0775
2.72541 80.1887
2.72761 80.282
2.73035 80.4028
2.73254 80.5022
2.73528 80.6283
2.73802 80.7544
2.74021 80.8532
2.74296 80.9711
2.74517 81.0583
2.74792 81.1554
2.75013 81.2219
2.75287 81.2899
2.75506 81.3332
2.75779 81.3745
2.76052 81.4013
2.76272 81.4117
2.76547 81.4124
2.76767 81.4045
2.77042 81.387
2.77263 81.3687
2.7754 81.3413
2.77761 81.3167
2.78038 81.2833
2.78259 81.2544
2.78534 81.2156
2.78754 81.182
2.79029 81.1369
2.79304 81.0887
2.79523 81.0488
2.79796 80.998
2.80014 80.9568
2.80289 80.9051
2.80509 80.8641
2.80783 80.814
2.81002 80.7754
2.81277 80.73
2.81552 80.6921
2.81773 80.6691
2.82049 80.6502
2.8227 80.6433
2.82547 80.6455
2.82767 80.6561
2.83041 80.6803
2.8326 80.7086
2.83536 80.7551
2.83756 80.8011
2.84032 80.8695
2.84252 80.9324
2.84528 81.0206
2.84804 81.1184
2.85024 81.2024
2.853 81.3132
2.85521 81.4047
2.85798 81.5203
2.86019 81.6109
2.86295 81.7179
2.86515 81.7966
2.8679 81.8834
2.87011 81.9417
2.87286 81.9988
2.87505 82.0312
2.8778 82.055
2.88001 82.0607
2.88277 82.0515
2.88553 82.0252
2.88774 81.9926
2.89052 81.9384
2.89274 81.8847
2.89551 81.8046
2.89772 81.7303
2.90048 81.629
2.90268 81.5433
2.90544 81.4304
2.90765 81.3361
2.91042 81.2148
2.91264 81.1158
2.91541 80.9908
2.91762 80.8909
2.92039 80.7673
2.92261 80.6698
2.92538 80.5514
2.9276 80.4605
2.93036 80.3524
2.93257 80.2709
2.93531 80.1764
2.93751 80.1069
2.94028 80.0276
2.94305 79.9584
2.94526 79.9103
2.94801 79.8578
2.95022 79.822
2.95299 79.7854
2.95519 79.7631
2.95795 79.7443
2.96016 79.7364
2.96293 79.7352
2.96515 79.7406
2.96791 79.7542
2.97012 79.7696
2.97288 79.793
2.97508 79.8139
2.97785 79.841
2.98007 79.8618
2.98285 79.8843
2.98508 79.8977
2.98787 79.9062
2.99008 79.9048
2.99285 79.8915
2.99507 79.8708
2.99785 79.8323
3.00006 79.7919
3.00281 79.7304
3.00502 79.6732
3.00778 79.5957
3.01054 79.5093
3.01275 79.432
3.01552 79.327
3.01776 79.2368
3.02055 79.1194
3.02277 79.0242
3.02554 78.9042
3.02776 78.8083
3.03054 78.6899
3.03276 78.5973
3.03553 78.4849
3.03774 78.3981
3.04051 78.294
3.04272 78.2147
3.04549 78.1207
3.04771 78.0499
3.05048 77.967
3.0527 77.905
3.05548 77.8329
3.05771 77.7793
3.06049 77.717
3.06271 77.6714
3.06548 77.62
3.0677 77.5838
3.07047 77.5447
3.0727 77.5184
3.07548 77.4922
3.0777 77.4766
3.08047 77.4633
3.08269 77.4572
3.08549 77.4545
3.08772 77.4557
3.0905 77.4605
3.09272 77.4662
3.09548 77.4745
3.09769 77.4817
3.10047 77.4903
3.10269 77.4964
3.10547 77.5025
3.1077 77.5058
3.11048 77.5075
3.11269 77.5069
3.11546 77.5036
3.11768 77.4987
3.12046 77.4901
3.1227 77.481
3.1255 77.4673
3.12772 77.4547
3.13049 77.4373
3.1327 77.4222
3.13549 77.4021
3.13771 77.3852
3.14049 77.3635
3.14272 77.3457
3.14549 77.3232
3.1477 77.3049
3.15048 77.2818
3.1527 77.2631
3.15548 77.2395
3.15771 77.2205
3.16049 77.1969
3.16271 77.1783
3.16549 77.1554
3.16771 77.1375
3.17049 77.116
3.17273 77.0995
3.17552 77.0802
3.17775 77.066
3.18052 77.0499
3.18274 77.0384
3.18553 77.0257
3.18776 77.0172
3.19054 77.0085
3.19277 77.0032
3.195 76.9992
3.1978 76.9963
3.20002 76.9956
3.2028 76.9966
3.20502 76.9988
3.20781 77.0033
3.21003 77.0082
3.21281 77.0156
3.21503 77.0226
3.21781 77.0325
3.22004 77.041
3.22282 77.0523
3.22505 77.0617
3.22784 77.0734
3.23007 77.0826
3.23286 77.0936
3.23509 77.1016
3.23788 77.1104
3.24011 77.1162
3.24289 77.1213
3.24512 77.1236
3.2479 77.1239
3.25014 77.1217
3.25294 77.1157
3.25517 77.1082
3.25795 77.0954
3.26018 77.0821
3.26298 77.0618
3.26521 77.0425
3.268 77.0146
3.27024 76.9894
3.27303 76.9543
3.27525 76.9235
3.27804 76.8816
3.28028 76.8454
3.28251 76.8071
3.2853 76.7564
3.28753 76.7137
3.29031 76.6579
3.29255 76.6115
3.29533 76.5516
3.29756 76.5024
3.30036 76.4394
3.3026 76.3879
3.3054 76.3229
3.30763 76.2706
3.31042 76.2051
3.31266 76.1528
3.31545 76.0877
3.31769 76.0358
3.32049 75.9718
3.32273 75.9215
3.32552 75.8599
3.32775 75.8116
3.33055 75.7528
3.33278 75.7069
3.33502 75.662
3.33781 75.607
3.34005 75.5634
3.34284 75.5094
3.34507 75.4663
3.34786 75.4126
3.3501 75.3695
3.3529 75.3152
3.35514 75.2714
3.35794 75.2159
3.36017 75.1708
3.36297 75.1132
3.3652 75.0658
3.368 75.0046
3.37024 74.9538
3.37304 74.8878
3.37527 74.8327
3.37751 74.7753
3.3803 74.7003
3.38254 74.6381
3.38534 74.5586
3.38758 74.4931
3.39038 74.4079
3.39262 74.3373
3.39541 74.2469
3.39765 74.1729
3.40045 74.0788
3.40269 74.0023
3.40548 73.9059
3.40772 73.8284
3.41052 73.7317
3.41276 73.6547
3.41501 73.5785
3.41781 73.4847
3.42005 73.4111
3.42284 73.3214
3.42508 73.2519
3.42788 73.1679
3.43011 73.1031
3.43291 73.0241
3.43515 72.9618
3.43796 72.8858
3.4402 72.8272
3.443 72.7574
3.44524 72.7042
3.44804 72.6411
3.45028 72.5931
3.45252 72.5474
3.45532 72.4933
3.45756 72.4523
3.46037 72.404
3.46261 72.3673
3.46542 72.324
3.46767 72.2909
3.47047 72.2514
3.47271 72.221
3.47551 72.1844
3.47775 72.1562
3.48056 72.1218
3.4828 72.0949
3.48505 72.0686
3.48785 72.0362
3.4901 72.0105
3.4929 71.9788
3.49514 71.9537
3.49795 71.9225
3.50019 71.8977
3.50299 71.8671
3.50523 71.8429
3.50805 71.813
3.5103 71.7896
3.51255 71.7668
3.51535 71.7391
3.5176 71.7176
3.5204 71.6919
3.52264 71.6723
3.52546 71.6488
3.52771 71.631
3.53052 71.6102
3.53277 71.5947
3.53501 71.5802
3.53782 71.5633
3.54007 71.5508
