#t,ms massf-e
0.185458 0.000000000000000000e+00
0.187895 0.000000000000000000e+00
0.190332 0.000000000000000000e+00
0.192769 0.000000000000000000e+00
0.195206 0.000000000000000000e+00
0.197644 0.000000000000000000e+00
0.200084 0.000000000000000000e+00
0.202524 0.000000000000000000e+00
0.205454 0.000000000000000000e+00
0.207897 0.000000000000000000e+00
0.210342 0.000000000000000000e+00
0.212788 0.000000000000000000e+00
0.215236 0.000000000000000000e+00
0.217684 0.000000000000000000e+00
0.220132 0.000000000000000000e+00
0.222581 0.000000000000000000e+00
0.225029 0.000000000000000000e+00
0.227969 0.000000000000000000e+00
0.23042 0.000000000000000000e+00
0.232872 0.000000000000000000e+00
0.235324 0.000000000000000000e+00
0.237778 0.000000000000000000e+00
0.240232 0.000000000000000000e+00
0.242687 0.000000000000000000e+00
0.245143 0.000000000000000000e+00
0.247601 0.000000000000000000e+00
0.250059 0.000000000000000000e+00
0.252517 0.000000000000000000e+00
0.255468 0.000000000000000000e+00
0.257927 0.000000000000000000e+00
0.260387 0.000000000000000000e+00
0.262847 0.000000000000000000e+00
0.265308 0.000000000000000000e+00
0.267769 0.000000000000000000e+00
0.27023 0.000000000000000000e+00
0.272692 0.000000000000000000e+00
0.275154 0.000000000000000000e+00
0.277616 0.000000000000000000e+00
0.280079 0.000000000000000000e+00
0.282542 0.000000000000000000e+00
0.285005 0.000000000000000000e+00
0.287961 0.000000000000000000e+00
0.290425 0.000000000000000000e+00
0.292888 0.000000000000000000e+00
0.295351 0.000000000000000000e+00
0.297815 0.000000000000000000e+00
0.300278 0.000000000000000000e+00
0.302742 0.000000000000000000e+00
0.305205 0.000000000000000000e+00
0.307668 0.000000000000000000e+00
0.310131 0.000000000000000000e+00
0.312594 0.000000000000000000e+00
0.315058 0.000000000000000000e+00
0.317521 0.000000000000000000e+00
0.320477 0.000000000000000000e+00
0.322941 0.000000000000000000e+00
0.325404 0.000000000000000000e+00
0.327867 0.000000000000000000e+00
0.33033 0.000000000000000000e+00
0.332793 0.000000000000000000e+00
0.335256 0.000000000000000000e+00
0.337719 0.000000000000000000e+00
0.340182 0.000000000000000000e+00
0.342644 0.000000000000000000e+00
0.345107 0.000000000000000000e+00
0.347569 0.000000000000000000e+00
0.350032 0.000000000000000000e+00
0.352987 0.000000000000000000e+00
0.355449 0.000000000000000000e+00
0.357912 0.000000000000000000e+00
0.360375 0.000000000000000000e+00
0.362838 0.000000000000000000e+00
0.365301 0.000000000000000000e+00
0.367764 0.000000000000000000e+00
0.370227 0.000000000000000000e+00
0.372691 0.000000000000000000e+00
0.375154 0.000000000000000000e+00
0.377618 0.000000000000000000e+00
0.380082 0.000000000000000000e+00
0.382546 0.000000000000000000e+00
0.38501 0.000000000000000000e+00
0.387967 0.000000000000000000e+00
0.390432 0.000000000000000000e+00
0.392896 0.000000000000000000e+00
0.395361 0.000000000000000000e+00
0.397825 0.000000000000000000e+00
0.40029 0.000000000000000000e+00
0.402754 0.000000000000000000e+00
0.405219 0.000000000000000000e+00
0.407684 0.000000000000000000e+00
0.410149 0.000000000000000000e+00
0.412614 0.000000000000000000e+00
0.41508 0.000000000000000000e+00
0.417545 0.000000000000000000e+00
0.42001 0.000000000000000000e+00
0.422969 0.000000000000000000e+00
0.425435 0.000000000000000000e+00
0.4279 0.000000000000000000e+00
0.430367 0.000000000000000000e+00
0.432833 0.000000000000000000e+00
0.4353 0.000000000000000000e+00
0.437766 0.000000000000000000e+00
0.440233 0.000000000000000000e+00
0.4427 0.000000000000000000e+00
0.445166 0.000000000000000000e+00
0.447633 0.000000000000000000e+00
0.4501 0.000000000000000000e+00
0.452567 0.000000000000000000e+00
0.455035 0.000000000000000000e+00
0.457502 0.000000000000000000e+00
0.460463 0.000000000000000000e+00
0.462931 0.000000000000000000e+00
0.465399 0.000000000000000000e+00
0.467867 0.000000000000000000e+00
0.470334 0.000000000000000000e+00
0.472802 0.000000000000000000e+00
0.475269 0.000000000000000000e+00
0.477736 0.000000000000000000e+00
0.480203 0.000000000000000000e+00
0.48267 0.000000000000000000e+00
0.485137 0.000000000000000000e+00
0.487604 0.000000000000000000e+00
0.490071 0.000000000000000000e+00
0.492538 0.000000000000000000e+00
0.495005 0.000000000000000000e+00
0.497965 0.000000000000000000e+00
0.500431 0.000000000000000000e+00
0.502898 0.000000000000000000e+00
0.505364 0.000000000000000000e+00
0.50783 0.000000000000000000e+00
0.510296 0.000000000000000000e+00
0.512761 0.000000000000000000e+00
0.515227 0.000000000000000000e+00
0.517693 0.000000000000000000e+00
0.520158 0.000000000000000000e+00
0.522624 0.000000000000000000e+00
0.525089 0.000000000000000000e+00
0.527554 0.000000000000000000e+00
0.530019 0.000000000000000000e+00
0.532976 0.000000000000000000e+00
0.53544 0.000000000000000000e+00
0.537904 0.000000000000000000e+00
0.540368 0.000000000000000000e+00
0.542831 0.000000000000000000e+00
0.545294 0.000000000000000000e+00
0.547757 0.000000000000000000e+00
0.55022 0.000000000000000000e+00
0.552682 0.000000000000000000e+00
0.555143 0.000000000000000000e+00
0.557605 0.000000000000000000e+00
0.560066 0.000000000000000000e+00
0.562527 0.000000000000000000e+00
0.56548 0.000000000000000000e+00
0.56794 0.000000000000000000e+00
0.5704 0.000000000000000000e+00
0.57286 0.000000000000000000e+00
0.57532 0.000000000000000000e+00
0.577779 0.000000000000000000e+00
0.580238 0.000000000000000000e+00
0.582696 0.000000000000000000e+00
0.585154 0.000000000000000000e+00
0.587611 0.000000000000000000e+00
0.590068 0.000000000000000000e+00
0.592525 0.000000000000000000e+00
0.595472 0.000000000000000000e+00
0.597928 0.000000000000000000e+00
0.600383 0.000000000000000000e+00
0.602838 0.000000000000000000e+00
0.605293 0.000000000000000000e+00
0.607747 0.000000000000000000e+00
0.6102 0.000000000000000000e+00
0.612653 0.000000000000000000e+00
0.615106 0.000000000000000000e+00
0.617558 0.000000000000000000e+00
0.62001 0.000000000000000000e+00
0.622952 0.000000000000000000e+00
0.625403 0.000000000000000000e+00
0.627854 0.000000000000000000e+00
0.630304 0.000000000000000000e+00
0.632754 0.000000000000000000e+00
0.635204 0.000000000000000000e+00
0.637652 0.000000000000000000e+00
0.640101 0.000000000000000000e+00
0.642549 0.000000000000000000e+00
0.645486 0.000000000000000000e+00
0.647933 0.000000000000000000e+00
0.650379 0.000000000000000000e+00
0.652825 0.000000000000000000e+00
0.65527 0.000000000000000000e+00
0.657715 0.000000000000000000e+00
0.660159 0.000000000000000000e+00
0.662603 0.000000000000000000e+00
0.665047 0.000000000000000000e+00
0.667978 0.000000000000000000e+00
0.67042 0.000000000000000000e+00
0.672862 0.000000000000000000e+00
0.675304 0.000000000000000000e+00
0.677745 0.000000000000000000e+00
0.680185 0.000000000000000000e+00
0.682625 0.000000000000000000e+00
0.685064 0.000000000000000000e+00
0.687503 0.000000000000000000e+00
0.690429 0.000000000000000000e+00
0.692867 0.000000000000000000e+00
0.695304 0.000000000000000000e+00
0.697741 0.000000000000000000e+00
0.700177 0.000000000000000000e+00
0.702612 0.000000000000000000e+00
0.705047 0.000000000000000000e+00
0.707968 0.000000000000000000e+00
0.710402 0.000000000000000000e+00
0.712835 0.000000000000000000e+00
0.715267 0.000000000000000000e+00
0.7177 0.000000000000000000e+00
0.720131 0.000000000000000000e+00
0.722562 0.000000000000000000e+00
0.725477 0.000000000000000000e+00
0.727907 0.000000000000000000e+00
0.730336 0.000000000000000000e+00
0.732764 0.000000000000000000e+00
0.735192 0.000000000000000000e+00
0.737619 0.000000000000000000e+00
0.740045 0.000000000000000000e+00
0.742957 0.000000000000000000e+00
0.745382 0.000000000000000000e+00
0.747807 0.000000000000000000e+00
0.75023 0.000000000000000000e+00
0.752654 0.000000000000000000e+00
0.755076 0.000000000000000000e+00
0.757982 0.000000000000000000e+00
0.760403 0.000000000000000000e+00
0.762822 0.000000000000000000e+00
0.765241 0.000000000000000000e+00
0.767658 0.000000000000000000e+00
0.770075 0.000000000000000000e+00
0.772973 0.000000000000000000e+00
0.775388 0.000000000000000000e+00
0.777801 0.000000000000000000e+00
0.780214 0.000000000000000000e+00
0.782625 0.000000000000000000e+00
0.785035 0.000000000000000000e+00
0.787926 0.000000000000000000e+00
0.790334 0.000000000000000000e+00
0.792739 0.000000000000000000e+00
0.795145 0.000000000000000000e+00
0.797548 0.000000000000000000e+00
0.800431 0.000000000000000000e+00
0.802831 0.000000000000000000e+00
0.805231 0.000000000000000000e+00
0.807629 0.000000000000000000e+00
0.810027 0.000000000000000000e+00
0.812902 0.000000000000000000e+00
0.815296 0.000000000000000000e+00
0.817689 0.000000000000000000e+00
0.820081 0.000000000000000000e+00
0.82295 0.000000000000000000e+00
0.825339 0.000000000000000000e+00
0.827728 0.000000000000000000e+00
0.830115 0.000000000000000000e+00
0.832501 0.000000000000000000e+00
0.835362 0.000000000000000000e+00
0.837745 0.000000000000000000e+00
0.840127 0.000000000000000000e+00
0.842508 0.000000000000000000e+00
0.845363 0.000000000000000000e+00
0.847741 0.000000000000000000e+00
0.850117 0.000000000000000000e+00
0.852968 0.000000000000000000e+00
0.855342 0.000000000000000000e+00
0.857715 0.000000000000000000e+00
0.860086 0.000000000000000000e+00
0.86293 0.000000000000000000e+00
0.865299 0.000000000000000000e+00
0.867666 0.000000000000000000e+00
0.870033 0.000000000000000000e+00
0.872871 0.000000000000000000e+00
0.875235 0.000000000000000000e+00
0.877597 0.000000000000000000e+00
0.880431 0.000000000000000000e+00
0.882791 0.000000000000000000e+00
0.88515 0.000000000000000000e+00
0.887508 0.000000000000000000e+00
0.890336 0.000000000000000000e+00
0.892691 0.000000000000000000e+00
0.895046 0.000000000000000000e+00
0.897869 0.000000000000000000e+00
0.900221 0.000000000000000000e+00
0.902572 0.000000000000000000e+00
0.905391 0.000000000000000000e+00
0.907739 0.000000000000000000e+00
0.910086 0.000000000000000000e+00
0.912901 0.000000000000000000e+00
0.915245 0.000000000000000000e+00
0.917589 0.000000000000000000e+00
0.920399 0.000000000000000000e+00
0.922741 0.000000000000000000e+00
0.92508 0.000000000000000000e+00
0.927887 0.000000000000000000e+00
0.930224 0.000000000000000000e+00
0.932562 0.000000000000000000e+00
0.935364 0.000000000000000000e+00
0.937699 0.000000000000000000e+00
0.940032 0.000000000000000000e+00
0.94283 0.000000000000000000e+00
0.945161 0.000000000000000000e+00
0.947956 0.000000000000000000e+00
0.950285 0.000000000000000000e+00
0.952612 0.000000000000000000e+00
0.955404 0.000000000000000000e+00
0.957728 0.000000000000000000e+00
0.960052 0.000000000000000000e+00
0.962839 0.000000000000000000e+00
0.965161 0.000000000000000000e+00
0.967945 0.000000000000000000e+00
0.970264 0.000000000000000000e+00
0.972582 0.000000000000000000e+00
0.975363 0.000000000000000000e+00
0.977678 0.000000000000000000e+00
0.980456 0.000000000000000000e+00
0.98277 0.000000000000000000e+00
0.985082 0.000000000000000000e+00
0.987856 0.000000000000000000e+00
0.990166 0.000000000000000000e+00
0.992938 0.000000000000000000e+00
0.995245 0.000000000000000000e+00
0.997553 0.000000000000000000e+00
1.00032 0.000000000000000000e+00
1.00262 0.000000000000000000e+00
1.00539 0.000000000000000000e+00
1.00769 0.000000000000000000e+00
1.01045 0.000000000000000000e+00
1.01275 0.000000000000000000e+00
1.01505 0.000000000000000000e+00
1.01781 0.000000000000000000e+00
1.02011 0.000000000000000000e+00
1.02286 0.000000000000000000e+00
1.02516 0.000000000000000000e+00
1.02791 0.000000000000000000e+00
1.0302 0.000000000000000000e+00
1.03295 0.000000000000000000e+00
1.03524 0.000000000000000000e+00
1.03753 0.000000000000000000e+00
1.04027 0.000000000000000000e+00
1.04256 0.000000000000000000e+00
1.0453 0.000000000000000000e+00
1.04759 0.000000000000000000e+00
1.05033 0.000000000000000000e+00
1.05261 0.000000000000000000e+00
1.05535 0.000000000000000000e+00
1.05763 0.000000000000000000e+00
1.06036 0.000000000000000000e+00
1.06264 0.000000000000000000e+00
1.06537 0.000000000000000000e+00
1.06765 0.000000000000000000e+00
1.07038 0.000000000000000000e+00
1.07265 0.000000000000000000e+00
1.07538 0.000000000000000000e+00
1.07765 0.000000000000000000e+00
1.08038 0.000000000000000000e+00
1.08264 0.000000000000000000e+00
1.08537 0.000000000000000000e+00
1.08763 0.000000000000000000e+00
1.09035 0.000000000000000000e+00
1.09262 0.000000000000000000e+00
1.09533 0.000000000000000000e+00
1.0976 0.000000000000000000e+00
1.10031 0.000000000000000000e+00
1.10257 0.000000000000000000e+00
1.10528 0.000000000000000000e+00
1.10754 0.000000000000000000e+00
1.11025 2.993302581803489907e-12
1.1125 1.644197049769244110e-11
1.11521 4.058004317397068383e-11
1.11791 7.343578446256901756e-11
1.12017 1.080401528678444946e-10
1.12287 1.562792318735978309e-10
1.12512 1.998812390206810760e-10
1.12782 2.539608473021385744e-10
1.13007 2.994413351464468510e-10
1.13276 3.538290424730910724e-10
1.13501 3.988306900822568354e-10
1.1377 4.523807329003139530e-10
1.14039 5.053880016026859417e-10
1.14264 5.491162308010476193e-10
1.14533 6.010928735537070891e-10
1.14757 6.441099632072840401e-10
1.15025 6.953801967628397293e-10
1.15294 7.462837308671561852e-10
1.15518 7.883765960443844391e-10
1.15786 8.384620582313518751e-10
1.1601 8.798062032452086412e-10
1.16278 9.288868336470209443e-10
1.16501 9.693257059677783599e-10
1.16769 1.017238179622528384e-09
1.17036 1.064546820064810541e-09
1.17259 1.103520263322361884e-09
1.17526 1.149811471420830681e-09
1.17794 1.195624012221950361e-09
1.18017 1.233479723578534040e-09
1.18284 1.278546805505822423e-09
1.18507 1.315834030583288019e-09
1.18775 1.360252841038342005e-09
1.19043 1.404347497327030830e-09
1.19267 1.440826191956932998e-09
1.19535 1.484289635751767153e-09
1.19758 1.520228983809323303e-09
1.20027 1.563009987126698104e-09
1.2025 1.598359738340721527e-09
1.20519 1.640396749765590497e-09
1.20788 1.682011405515529169e-09
1.21012 1.716342798273294337e-09
1.21281 1.757144049885661763e-09
1.21505 1.790794430428537731e-09
1.21774 1.830777115609733886e-09
1.22043 1.870329650983652149e-09
1.22268 1.902973941072640535e-09
1.22537 1.941780146147002566e-09
1.22762 1.973809851908737652e-09
1.23032 2.011895063422251715e-09
1.23257 2.043329187458944301e-09
1.23527 2.080715091232358568e-09
1.23752 2.111578743147662148e-09
1.24022 2.148292237754744251e-09
1.24292 2.184656329370375936e-09
1.24517 2.214704970852832544e-09
1.24788 2.250478527263900086e-09
1.25013 2.280059698734509606e-09
1.25284 2.315315553851757890e-09
1.2551 2.344497479562735643e-09
1.25781 2.379326484163129638e-09
1.26007 2.408196750620975462e-09
1.26278 2.442702107304234454e-09
1.26504 2.471355877304147953e-09
1.26776 2.505656029897943806e-09
1.27002 2.534193250801230422e-09
1.27274 2.568406387641919493e-09
1.275 2.596921412842461044e-09
1.27772 2.631152482920821315e-09
1.28044 2.665441349688831059e-09
1.28271 2.694057151908816893e-09
1.28543 2.728474305895155664e-09
1.2877 2.757217111533474844e-09
1.29043 2.791791068349296922e-09
1.2927 2.820670810061273022e-09
1.29543 2.855398571446195767e-09
1.2977 2.884402596687528445e-09
1.30043 2.919260160614412799e-09
1.30271 2.948364138010856217e-09
1.30544 2.983325626627958578e-09
1.30772 3.012501253885652053e-09
1.31045 3.047543332306731019e-09
1.31273 3.076776700311545977e-09
1.31501 3.106033180446217594e-09
1.31775 3.141175021180682294e-09
1.32003 3.170486525338387188e-09
1.32277 3.205685331444694102e-09
1.32506 3.235043886869820956e-09
1.3278 3.270284961409175556e-09
1.33008 3.299675233767509050e-09
1.33283 3.334942312781037278e-09
1.33512 3.364341699569029916e-09
1.33786 3.399612968573552061e-09
1.34015 3.428999649794544817e-09
1.3429 3.464260169670477632e-09
1.34519 3.493661884232499777e-09
1.34794 3.529014805942279691e-09
1.35024 3.558576602357337857e-09
1.35253 3.588298132473235134e-09
1.35528 3.624256348364923383e-09
1.35758 3.654578399397744184e-09
1.36033 3.691513824217187064e-09
1.36263 3.722879451303042420e-09
1.36539 3.761348758451410257e-09
1.36769 3.794201753980565707e-09
1.37045 3.834675856785377617e-09
1.37275 3.869337379371389172e-09
1.37505 3.904878792811125800e-09
1.37781 3.948672910486634605e-09
1.38012 3.986074304992057945e-09
1.38288 4.031871720758786286e-09
1.38518 4.070628004263182396e-09
1.38795 4.117486604692055639e-09
1.39026 4.156528487567165050e-09
1.39256 4.195240578880367800e-09
1.39533 4.240881550916762637e-09
1.39764 4.277946261781404984e-09
1.40041 4.320988393029817051e-09
1.40272 4.355538430417287671e-09
1.40504 4.388847046239848371e-09
1.40781 4.427231129933634567e-09
1.41012 4.458013592538616122e-09
1.4129 4.493746289948061260e-09
1.41521 4.522673174569926295e-09
1.41753 4.550916946477186350e-09
1.42031 4.583881882464304008e-09
1.42262 4.610502409591005442e-09
1.4254 4.641233936852556555e-09
1.42772 4.665657006198978438e-09
1.43004 4.688830438524966284e-09
1.43283 4.714753924671188354e-09
1.43515 4.734604898019680477e-09
1.43793 4.756051308558765349e-09
1.44025 4.771726322709596947e-09
1.44258 4.785101863672431659e-09
1.44536 4.798014038029957562e-09
1.44769 4.805951240375882116e-09
1.45001 4.810119125363078586e-09
1.4528 4.811296804382474369e-09
1.45513 4.809152896994917538e-09
1.45792 4.799014170652566633e-09
1.46025 4.783598605584318104e-09
1.46258 4.761076311469601094e-09
1.46538 4.723485056935835265e-09
1.46771 4.682341186902151438e-09
1.47004 4.631616433389864109e-09
1.47284 4.557428518313930948e-09
1.47517 4.483892356105843035e-09
1.4775 4.399162823480932029e-09
1.48031 4.282232453200196729e-09
1.48264 4.171719387632835026e-09
1.48545 4.023366382460497885e-09
1.48779 3.886673998326256913e-09
1.49013 3.738498478913311856e-09
1.49293 3.546219946985354492e-09
1.49528 3.374928114160161897e-09
1.49762 3.194678883928561091e-09
1.50043 2.968455451633644591e-09
1.50278 2.773515621966068608e-09
1.50513 2.574596324128268524e-09
1.50794 2.333485665126559458e-09
1.5103 2.132873139786810974e-09
1.51265 1.934949976128481787e-09
1.515 1.741620588423104416e-09
1.51783 1.518719922957935997e-09
1.52019 1.342405777014591782e-09
1.52255 1.176607205744106028e-09
1.52538 9.928811300564973213e-10
1.52775 8.537822633538746823e-10
1.53012 7.278037625991809916e-10
1.53297 5.944099224690650311e-10
1.53534 4.977842526585963548e-10
1.53772 4.139413938077205589e-10
1.5401 3.421291856796143573e-10
1.54297 2.705891933654867929e-10
1.54536 2.219429512706184339e-10
1.54775 1.820537678092895658e-10
1.55015 1.498009431442677408e-10
1.55255 1.239853331584816957e-10
1.55544 9.992557784583063730e-11
1.55785 8.432302983245693580e-11
1.56027 7.170727538123635247e-11
1.56269 6.121726647528440403e-11
1.56512 5.230562007735916179e-11
1.56755 4.458983017620159712e-11
1.57048 3.664663814724547279e-11
1.57293 3.095158099720991519e-11
1.57538 2.603402018315344930e-11
1.57784 2.179755443655426022e-11
1.58031 1.819632409336036350e-11
1.58278 1.514227363702083941e-11
1.58526 1.258397511462411123e-11
1.58775 1.044288752872463792e-11
1.59024 8.671012992559890801e-12
1.59274 7.202756359120680651e-12
1.59524 5.992033213856763311e-12
1.59776 4.986012766731147231e-12
1.60028 4.152227152713353085e-12
1.60281 3.451411709361759869e-12
1.60534 2.856132642454971990e-12
1.60789 2.339342437865875757e-12
1.61044 1.898224907535125822e-12
1.613 1.533056972313534468e-12
1.61505 1.299489242473181411e-12
1.61763 1.077192788803679833e-12
1.62021 9.022097605059522035e-13
1.62281 7.282830481330665310e-13
1.62541 5.440004195360784035e-13
1.6275 4.331097146872069993e-13
1.63012 3.780212668782127698e-13
1.63275 3.918954791184954540e-13
1.63539 4.256840221171921209e-13
1.6375 5.377969595481785737e-13
1.64016 6.424309939331399163e-13
1.64282 8.557643672428448933e-13
1.6455 1.291606531404680355e-12
1.64764 1.058881732648423362e-12
1.65034 2.232960642310738831e-12
1.65304 2.793109212133261670e-12
1.65521 3.556951019726595450e-12
1.65793 5.779334216673948303e-12
1.66011 7.138682983311256069e-12
1.66285 8.607918843023312015e-12
1.66505 1.161508730514303463e-11
1.6678 1.662568059498543992e-11
1.67001 2.220512572737641222e-11
1.67278 3.003992514855446072e-11
1.675 4.064229666405826478e-11
1.67779 5.971170985283071196e-11
1.68002 8.291021237699281879e-11
1.68282 1.164365840099698332e-10
1.68506 1.315993244757598705e-10
1.68788 1.635297514121424766e-10
1.69013 1.809030958787840941e-10
1.69296 2.008720866102210922e-10
1.69523 2.340317281868655103e-10
1.69807 3.068721789299816881e-10
1.70035 4.035626132712661558e-10
1.70263 5.382788562724994922e-10
1.7055 7.556981646515656563e-10
1.7078 9.581417301136664194e-10
1.7101 1.182335166542757751e-09
1.71299 1.481373189232649120e-09
1.7153 1.728678414350361652e-09
1.71763 1.977075854800126904e-09
1.72054 2.289902190058471492e-09
1.72287 2.550515442590330928e-09
1.72521 2.826123905746913985e-09
1.72756 3.120601214153891316e-09
1.7305 3.511864296822611120e-09
1.73285 3.837476952816840871e-09
1.7352 4.168682505240381595e-09
1.73755 4.500374729411468045e-09
1.74038 4.896940035566536103e-09
1.74265 5.205791760829423982e-09
1.74536 5.575181720119961852e-09
1.74803 5.942098927295616507e-09
1.7502 6.237232245676544768e-09
1.75291 6.603370521365972105e-09
1.75507 6.888915806727914182e-09
1.75774 7.237081406396172459e-09
1.76038 7.576557972996092017e-09
1.76298 7.906849138795739327e-09
1.76506 8.169305112484995856e-09
1.76768 8.495361206238887643e-09
1.77029 8.815456990641829402e-09
1.7729 9.129428840411810815e-09
1.77551 9.439625045328337924e-09
1.77758 9.684428489828340501e-09
1.78018 9.987181199992434822e-09
1.78281 1.029083057437936256e-08
1.78543 1.059421973901642965e-08
1.7875 1.083584112327352809e-08
1.7901 1.114160035973069855e-08
1.79275 1.145751615075215157e-08
1.79542 1.177508630589292793e-08
1.79754 1.202388941175854627e-08
1.80017 1.233026993356307031e-08
1.8028 1.263033161413489152e-08
1.80542 1.292465396036538831e-08
1.80752 1.315774529020739681e-08
1.81016 1.344651032455692176e-08
1.81279 1.373068926337711528e-08
1.81541 1.400980123683502819e-08
1.81751 1.422989035310476419e-08
1.82013 1.450073196511884496e-08
1.82276 1.476783477967593965e-08
1.82544 1.503452172517034837e-08
1.82759 1.524425576748435684e-08
1.83023 1.549912985533318865e-08
1.83288 1.577474217788152578e-08
1.83501 1.599829153120025082e-08
1.83768 1.625712555714383029e-08
1.84033 1.650387632787688863e-08
1.84297 1.674856124155155762e-08
1.84508 1.693952211154543594e-08
1.84771 1.717167325093015045e-08
1.85038 1.739925771098222578e-08
1.85253 1.757692972078117077e-08
1.85521 1.779091206862357400e-08
1.85789 1.799569187058114668e-08
1.86004 1.815348261946152046e-08
1.86273 1.834376636337627761e-08
1.86542 1.852541222242191617e-08
1.86754 1.866387652833093225e-08
1.8702 1.883088555036969423e-08
1.8729 1.899391300361233407e-08
1.87506 1.911999184742715731e-08
1.87775 1.927106489219902854e-08
1.88044 1.941522917673310252e-08
1.88259 1.952621636148204868e-08
1.88528 1.966008408141116783e-08
1.88798 1.978962738895854920e-08
1.89014 1.989107620634387018e-08
1.89283 2.001649105084942902e-08
1.89551 2.014152629839966245e-08
1.89765 2.024269543719073206e-08
1.90034 2.037202155392790168e-08
1.90302 2.050500398277100766e-08
1.90518 2.061415340974722941e-08
1.90787 2.075314386267781772e-08
1.91051 2.089194547597239198e-08
1.91263 2.100403802889236948e-08
1.91533 2.114743960032134830e-08
1.91803 2.129184805469061208e-08
1.92019 2.140706586813091530e-08
1.92288 2.155092529635297381e-08
1.92506 2.166694668973081667e-08
1.9278 2.181297746653625541e-08
1.93051 2.195681307583688731e-08
1.93263 2.206940818839546503e-08
1.9353 2.220969973699704281e-08
1.93798 2.234998713484163734e-08
1.94012 2.246177757349880554e-08
1.9428 2.260122814468223529e-08
1.94548 2.274007687381208070e-08
1.94764 2.285120107892377567e-08
1.95033 2.298986998960356821e-08
1.9525 2.310160365412291059e-08
1.95522 2.324169755604701053e-08
1.95793 2.338125834286180009e-08
1.96008 2.349265528756242129e-08
1.96278 2.363194667074731748e-08
1.96548 2.377116877413620211e-08
1.96763 2.388224136489572790e-08
1.9703 2.402005209983450871e-08
1.97298 2.415768998673980586e-08
1.97513 2.426789680441204856e-08
1.97782 2.440466796345089481e-08
1.9805 2.453939240227904960e-08
1.98264 2.464605716692001449e-08
1.98533 2.477785387329723340e-08
1.98801 2.490745187989010052e-08
1.99016 2.500946768099774658e-08
1.99285 2.513471830026042717e-08
1.995 2.523336072773317808e-08
1.9977 2.535486815016512962e-08
2.00039 2.547377032486415742e-08
2.00253 2.556693016672498978e-08
2.00521 2.568220313228032785e-08
2.00793 2.579771158783175415e-08
2.0101 2.588943953606839060e-08
2.0128 2.600279507979023444e-08
2.0155 2.611585225106129302e-08
2.01765 2.620584133856030199e-08
2.02033 2.631842638060525640e-08
2.02304 2.643202352690109201e-08
2.02521 2.652312811191091921e-08
2.02792 2.663676005572384433e-08
2.03009 2.672732084588340225e-08
2.03279 2.683977089074427466e-08
2.03549 2.695096815435988690e-08
2.03765 2.703880859924844354e-08
2.04033 2.714700153429943815e-08
2.04303 2.725503873045315284e-08
2.0452 2.734189601180630672e-08
2.04791 2.744990805347533873e-08
2.05008 2.753577145898003483e-08
