#t,ms massf-e
0.185458 0.000000000000000000e+00
0.187895 0.000000000000000000e+00
0.190332 0.000000000000000000e+00
0.192769 0.000000000000000000e+00
0.195206 0.000000000000000000e+00
0.197644 0.000000000000000000e+00
0.200084 0.000000000000000000e+00
0.202524 0.000000000000000000e+00
0.205454 0.000000000000000000e+00
0.207897 0.000000000000000000e+00
0.210342 0.000000000000000000e+00
0.212788 0.000000000000000000e+00
0.215236 0.000000000000000000e+00
0.217684 0.000000000000000000e+00
0.220132 0.000000000000000000e+00
0.222581 0.000000000000000000e+00
0.225029 0.000000000000000000e+00
0.227969 0.000000000000000000e+00
0.23042 0.000000000000000000e+00
0.232872 0.000000000000000000e+00
0.235324 0.000000000000000000e+00
0.237778 0.000000000000000000e+00
0.240232 0.000000000000000000e+00
0.242687 0.000000000000000000e+00
0.245143 0.000000000000000000e+00
0.247601 0.000000000000000000e+00
0.250059 0.000000000000000000e+00
0.252517 0.000000000000000000e+00
0.255468 0.000000000000000000e+00
0.257927 0.000000000000000000e+00
0.260387 0.000000000000000000e+00
0.262847 0.000000000000000000e+00
0.265308 0.000000000000000000e+00
0.267769 0.000000000000000000e+00
0.27023 0.000000000000000000e+00
0.272692 0.000000000000000000e+00
0.275154 0.000000000000000000e+00
0.277616 0.000000000000000000e+00
0.280079 0.000000000000000000e+00
0.282542 0.000000000000000000e+00
0.285005 0.000000000000000000e+00
0.287961 0.000000000000000000e+00
0.290425 0.000000000000000000e+00
0.292888 0.000000000000000000e+00
0.295351 0.000000000000000000e+00
0.297815 0.000000000000000000e+00
0.300278 0.000000000000000000e+00
0.302742 0.000000000000000000e+00
0.305205 0.000000000000000000e+00
0.307668 0.000000000000000000e+00
0.310131 0.000000000000000000e+00
0.312594 0.000000000000000000e+00
0.315058 0.000000000000000000e+00
0.317521 0.000000000000000000e+00
0.320477 0.000000000000000000e+00
0.322941 0.000000000000000000e+00
0.325404 0.000000000000000000e+00
0.327867 0.000000000000000000e+00
0.33033 0.000000000000000000e+00
0.332793 0.000000000000000000e+00
0.335256 0.000000000000000000e+00
0.337719 0.000000000000000000e+00
0.340182 0.000000000000000000e+00
0.342644 0.000000000000000000e+00
0.345107 0.000000000000000000e+00
0.347569 0.000000000000000000e+00
0.350032 0.000000000000000000e+00
0.352987 0.000000000000000000e+00
0.355449 0.000000000000000000e+00
0.357912 0.000000000000000000e+00
0.360375 0.000000000000000000e+00
0.362838 0.000000000000000000e+00
0.365301 0.000000000000000000e+00
0.367764 0.000000000000000000e+00
0.370227 0.000000000000000000e+00
0.372691 0.000000000000000000e+00
0.375154 0.000000000000000000e+00
0.377618 0.000000000000000000e+00
0.380082 0.000000000000000000e+00
0.382546 0.000000000000000000e+00
0.38501 0.000000000000000000e+00
0.387967 0.000000000000000000e+00
0.390432 0.000000000000000000e+00
0.392896 0.000000000000000000e+00
0.395361 0.000000000000000000e+00
0.397825 0.000000000000000000e+00
0.40029 0.000000000000000000e+00
0.402754 0.000000000000000000e+00
0.405219 0.000000000000000000e+00
0.407684 0.000000000000000000e+00
0.410149 0.000000000000000000e+00
0.412614 0.000000000000000000e+00
0.41508 0.000000000000000000e+00
0.417545 0.000000000000000000e+00
0.42001 0.000000000000000000e+00
0.422969 0.000000000000000000e+00
0.425435 0.000000000000000000e+00
0.4279 0.000000000000000000e+00
0.430367 0.000000000000000000e+00
0.432833 0.000000000000000000e+00
0.4353 0.000000000000000000e+00
0.437766 0.000000000000000000e+00
0.440233 0.000000000000000000e+00
0.4427 0.000000000000000000e+00
0.445166 0.000000000000000000e+00
0.447633 0.000000000000000000e+00
0.4501 0.000000000000000000e+00
0.452567 0.000000000000000000e+00
0.455035 0.000000000000000000e+00
0.457502 0.000000000000000000e+00
0.460463 0.000000000000000000e+00
0.462931 0.000000000000000000e+00
0.465399 0.000000000000000000e+00
0.467867 0.000000000000000000e+00
0.470334 0.000000000000000000e+00
0.472802 0.000000000000000000e+00
0.475269 0.000000000000000000e+00
0.477736 0.000000000000000000e+00
0.480203 0.000000000000000000e+00
0.48267 0.000000000000000000e+00
0.485137 0.000000000000000000e+00
0.487604 0.000000000000000000e+00
0.490071 0.000000000000000000e+00
0.492538 0.000000000000000000e+00
0.495005 0.000000000000000000e+00
0.497965 0.000000000000000000e+00
0.500431 0.000000000000000000e+00
0.502898 0.000000000000000000e+00
0.505364 0.000000000000000000e+00
0.50783 0.000000000000000000e+00
0.510296 0.000000000000000000e+00
0.512761 0.000000000000000000e+00
0.515227 0.000000000000000000e+00
0.517693 0.000000000000000000e+00
0.520158 0.000000000000000000e+00
0.522624 0.000000000000000000e+00
0.525089 0.000000000000000000e+00
0.527554 0.000000000000000000e+00
0.530019 0.000000000000000000e+00
0.532976 0.000000000000000000e+00
0.53544 0.000000000000000000e+00
0.537904 0.000000000000000000e+00
0.540368 0.000000000000000000e+00
0.542831 0.000000000000000000e+00
0.545294 0.000000000000000000e+00
0.547757 0.000000000000000000e+00
0.55022 0.000000000000000000e+00
0.552682 0.000000000000000000e+00
0.555143 0.000000000000000000e+00
0.557605 0.000000000000000000e+00
0.560066 0.000000000000000000e+00
0.562527 0.000000000000000000e+00
0.56548 0.000000000000000000e+00
0.56794 0.000000000000000000e+00
0.5704 0.000000000000000000e+00
0.57286 0.000000000000000000e+00
0.57532 0.000000000000000000e+00
0.577779 0.000000000000000000e+00
0.580238 0.000000000000000000e+00
0.582696 0.000000000000000000e+00
0.585154 0.000000000000000000e+00
0.587611 0.000000000000000000e+00
0.590068 0.000000000000000000e+00
0.592525 0.000000000000000000e+00
0.595472 0.000000000000000000e+00
0.597928 0.000000000000000000e+00
0.600383 0.000000000000000000e+00
0.602838 0.000000000000000000e+00
0.605293 0.000000000000000000e+00
0.607747 0.000000000000000000e+00
0.6102 0.000000000000000000e+00
0.612653 0.000000000000000000e+00
0.615106 0.000000000000000000e+00
0.617558 0.000000000000000000e+00
0.62001 0.000000000000000000e+00
0.622952 0.000000000000000000e+00
0.625403 0.000000000000000000e+00
0.627854 0.000000000000000000e+00
0.630304 0.000000000000000000e+00
0.632754 0.000000000000000000e+00
0.635204 0.000000000000000000e+00
0.637652 0.000000000000000000e+00
0.640101 0.000000000000000000e+00
0.642549 0.000000000000000000e+00
0.645486 0.000000000000000000e+00
0.647933 0.000000000000000000e+00
0.650379 0.000000000000000000e+00
0.652825 0.000000000000000000e+00
0.65527 0.000000000000000000e+00
0.657715 0.000000000000000000e+00
0.660159 0.000000000000000000e+00
0.662603 0.000000000000000000e+00
0.665047 0.000000000000000000e+00
0.667978 0.000000000000000000e+00
0.67042 0.000000000000000000e+00
0.672862 0.000000000000000000e+00
0.675304 0.000000000000000000e+00
0.677745 0.000000000000000000e+00
0.680185 0.000000000000000000e+00
0.682625 0.000000000000000000e+00
0.685064 0.000000000000000000e+00
0.687503 0.000000000000000000e+00
0.690429 0.000000000000000000e+00
0.692867 0.000000000000000000e+00
0.695304 0.000000000000000000e+00
0.697741 0.000000000000000000e+00
0.700177 0.000000000000000000e+00
0.702612 0.000000000000000000e+00
0.705047 0.000000000000000000e+00
0.707968 0.000000000000000000e+00
0.710402 0.000000000000000000e+00
0.712835 0.000000000000000000e+00
0.715267 0.000000000000000000e+00
0.7177 0.000000000000000000e+00
0.720131 0.000000000000000000e+00
0.722562 0.000000000000000000e+00
0.725477 0.000000000000000000e+00
0.727907 0.000000000000000000e+00
0.730336 0.000000000000000000e+00
0.732764 0.000000000000000000e+00
0.735192 0.000000000000000000e+00
0.737619 0.000000000000000000e+00
0.740045 0.000000000000000000e+00
0.742957 0.000000000000000000e+00
0.745382 0.000000000000000000e+00
0.747807 0.000000000000000000e+00
0.75023 0.000000000000000000e+00
0.752654 0.000000000000000000e+00
0.755076 0.000000000000000000e+00
0.757982 0.000000000000000000e+00
0.760403 0.000000000000000000e+00
0.762822 0.000000000000000000e+00
0.765241 0.000000000000000000e+00
0.767658 0.000000000000000000e+00
0.770075 0.000000000000000000e+00
0.772973 0.000000000000000000e+00
0.775388 0.000000000000000000e+00
0.777801 0.000000000000000000e+00
0.780214 0.000000000000000000e+00
0.782625 0.000000000000000000e+00
0.785035 0.000000000000000000e+00
0.787926 0.000000000000000000e+00
0.790334 0.000000000000000000e+00
0.792739 0.000000000000000000e+00
0.795145 0.000000000000000000e+00
0.797548 0.000000000000000000e+00
0.800431 0.000000000000000000e+00
0.802831 0.000000000000000000e+00
0.805231 0.000000000000000000e+00
0.807629 0.000000000000000000e+00
0.810027 0.000000000000000000e+00
0.812902 0.000000000000000000e+00
0.815296 0.000000000000000000e+00
0.817689 0.000000000000000000e+00
0.820081 0.000000000000000000e+00
0.82295 0.000000000000000000e+00
0.825339 0.000000000000000000e+00
0.827728 0.000000000000000000e+00
0.830115 0.000000000000000000e+00
0.832501 0.000000000000000000e+00
0.835362 0.000000000000000000e+00
0.837745 0.000000000000000000e+00
0.840127 0.000000000000000000e+00
0.842508 0.000000000000000000e+00
0.845363 0.000000000000000000e+00
0.847741 0.000000000000000000e+00
0.850117 0.000000000000000000e+00
0.852968 0.000000000000000000e+00
0.855342 0.000000000000000000e+00
0.857715 0.000000000000000000e+00
0.860086 0.000000000000000000e+00
0.86293 0.000000000000000000e+00
0.865299 0.000000000000000000e+00
0.867666 0.000000000000000000e+00
0.870033 0.000000000000000000e+00
0.872871 0.000000000000000000e+00
0.875235 0.000000000000000000e+00
0.877597 0.000000000000000000e+00
0.880431 0.000000000000000000e+00
0.882791 0.000000000000000000e+00
0.88515 0.000000000000000000e+00
0.887508 0.000000000000000000e+00
0.890336 0.000000000000000000e+00
0.892691 0.000000000000000000e+00
0.895046 0.000000000000000000e+00
0.897869 0.000000000000000000e+00
0.900221 0.000000000000000000e+00
0.902572 0.000000000000000000e+00
0.905391 0.000000000000000000e+00
0.907739 0.000000000000000000e+00
0.910086 0.000000000000000000e+00
0.912901 0.000000000000000000e+00
0.915245 0.000000000000000000e+00
0.917589 0.000000000000000000e+00
0.920399 0.000000000000000000e+00
0.922741 0.000000000000000000e+00
0.92508 0.000000000000000000e+00
0.927887 0.000000000000000000e+00
0.930224 0.000000000000000000e+00
0.932562 0.000000000000000000e+00
0.935364 0.000000000000000000e+00
0.937699 0.000000000000000000e+00
0.940032 0.000000000000000000e+00
0.94283 0.000000000000000000e+00
0.945161 0.000000000000000000e+00
0.947956 0.000000000000000000e+00
0.950285 0.000000000000000000e+00
0.952612 0.000000000000000000e+00
0.955404 0.000000000000000000e+00
0.957728 0.000000000000000000e+00
0.960052 0.000000000000000000e+00
0.962839 0.000000000000000000e+00
0.965161 0.000000000000000000e+00
0.967945 0.000000000000000000e+00
0.970264 0.000000000000000000e+00
0.972582 0.000000000000000000e+00
0.975363 0.000000000000000000e+00
0.977678 0.000000000000000000e+00
0.980456 0.000000000000000000e+00
0.98277 0.000000000000000000e+00
0.985082 0.000000000000000000e+00
0.987856 0.000000000000000000e+00
0.990166 0.000000000000000000e+00
0.992938 0.000000000000000000e+00
0.995245 1.317524639241889161e-14
0.997553 5.154230113325506869e-12
1.00032 2.525124456630609787e-11
1.00262 4.742708154039300964e-11
1.00539 8.148495183075789186e-11
1.00769 1.163667010254405180e-10
1.01045 1.638644339320096091e-10
1.01275 2.060319058260915706e-10
1.01505 2.491387614931221008e-10
1.01781 3.010834807793021076e-10
1.02011 3.442129689073514233e-10
1.02286 3.956173129433380953e-10
1.02516 4.381133218534305665e-10
1.02791 4.885100214528351997e-10
1.0302 5.299925903466245613e-10
1.03295 5.792257634471760521e-10
1.03524 6.198718724232401911e-10
1.03753 6.601617534636139459e-10
1.04027 7.080156102956895528e-10
1.04256 7.474704913175679341e-10
1.0453 7.943012893836489020e-10
1.04759 8.329002950303947095e-10
1.05033 8.786657603416720798e-10
1.05261 9.163567541439242596e-10
1.05535 9.610245925897557059e-10
1.05763 9.978200328715913103e-10
1.06036 1.041459594144176392e-09
1.06264 1.077431240163321862e-09
1.06537 1.120146865736828602e-09
1.06765 1.155391252586993576e-09
1.07038 1.197294882219978987e-09
1.07265 1.231892570355816750e-09
1.07538 1.273056860775298002e-09
1.07765 1.307045042371865113e-09
1.08038 1.347481191603279628e-09
1.08264 1.380860522617101816e-09
1.08537 1.420544900053596391e-09
1.08763 1.453289637304485876e-09
1.09035 1.492192399504844240e-09
1.09262 1.524285141425260090e-09
1.09533 1.562406108479629653e-09
1.0976 1.593868715619366126e-09
1.10031 1.631264698859002220e-09
1.10257 1.662169209823755373e-09
1.10528 1.698951473335093738e-09
1.10754 1.729403814978497833e-09
1.11025 1.765729815922694501e-09
1.1125 1.795864327075932556e-09
1.11521 1.831894937856610478e-09
1.11791 1.867820238065621699e-09
1.12017 1.897711573784397438e-09
1.12287 1.933535809705563068e-09
1.12512 1.963386165388465065e-09
1.12782 1.999191005932865995e-09
1.13007 2.029045506028665962e-09
1.13276 2.064876411655604417e-09
1.13501 2.094749400061482933e-09
1.1377 2.130604254418517358e-09
1.14039 2.166460038411740179e-09
1.14264 2.196341728707622875e-09
1.14533 2.232176304224707621e-09
1.14757 2.262028552220197688e-09
1.15025 2.297801369707174101e-09
1.15294 2.333532978900355962e-09
1.15518 2.363260700543007450e-09
1.15786 2.398874470066388552e-09
1.1601 2.428499935118117524e-09
1.16278 2.463982068375147537e-09
1.16501 2.493505063367944779e-09
1.16769 2.528849396416549594e-09
1.17036 2.564151794244838606e-09
1.17259 2.593539284231799578e-09
1.17526 2.628797584230860331e-09
1.17794 2.664054133448340726e-09
1.18017 2.693440500405924318e-09
1.18284 2.728703700867146917e-09
1.18507 2.758090450358577082e-09
1.18775 2.793332414426068192e-09
1.19043 2.828564249350949539e-09
1.19267 2.857919137168649567e-09
1.19535 2.893197396318841026e-09
1.19758 2.922685755708453494e-09
1.20027 2.958272133458824855e-09
1.2025 2.988180374989498146e-09
1.20519 3.024494107937950478e-09
1.20788 3.061426887600185929e-09
1.21012 3.092774688646770018e-09
1.21281 3.131228648768263274e-09
1.21505 3.164047646487065396e-09
1.21774 3.204486512924960617e-09
1.22043 3.246160232844135919e-09
1.22268 3.281872644334326460e-09
1.22537 3.325904408400628358e-09
1.22762 3.363503590859764377e-09
1.23032 3.409552038236068846e-09
1.23257 3.448467930479625650e-09
1.23527 3.495480191778934862e-09
1.23752 3.534556876401981885e-09
1.24022 3.580902183338798430e-09
1.24292 3.626196644373971923e-09
1.24517 3.662868706174837705e-09
1.24788 3.705373965645844609e-09
1.25013 3.739460892844950677e-09
1.25284 3.778755653824041234e-09
1.2551 3.810233901363846281e-09
1.25781 3.846679147511981271e-09
1.26007 3.876105832891354826e-09
1.26278 3.910416741062796993e-09
1.26504 3.938180260712614921e-09
1.26776 3.970398018455187400e-09
1.27002 3.996176725850259301e-09
1.27274 4.025568209392699995e-09
1.275 4.048548254256042262e-09
1.27772 4.074014778398473975e-09
1.28044 4.096849639936269478e-09
1.28271 4.113614955541032443e-09
1.28543 4.130615810653894235e-09
1.2877 4.141996681963279335e-09
1.29043 4.152003328165211948e-09
1.2927 4.156429178576447762e-09
1.29543 4.158304852649158716e-09
1.2977 4.155779061120339879e-09
1.30043 4.146495112837952492e-09
1.30271 4.130796309520855782e-09
1.30544 4.101966345060711133e-09
1.30772 4.068944785107921353e-09
1.31045 4.017625102123583977e-09
1.31273 3.964481152388910325e-09
1.31501 3.901342783309570382e-09
1.31775 3.811736243187514964e-09
1.32003 3.725102447267005435e-09
1.32277 3.606460432320523300e-09
1.32506 3.495258828656167489e-09
1.3278 3.347287568765489658e-09
1.33008 3.212227600184576090e-09
1.33283 3.037066765307542133e-09
1.33512 2.881147341061586085e-09
1.33786 2.683858716495250592e-09
1.34015 2.512547218504534377e-09
1.3429 2.301113389749461606e-09
1.34519 2.122137864751222718e-09
1.34794 1.906883310615306980e-09
1.35024 1.729473234556971641e-09
1.35253 1.555907482575601165e-09
1.35528 1.355451416997204949e-09
1.35758 1.196856541042023648e-09
1.36033 1.019000959578326932e-09
1.36263 8.824833204950306219e-10
1.36539 7.339942981676842988e-10
1.36769 6.235539714996543449e-10
1.37045 5.071687186897512890e-10
1.37275 4.233786590843438564e-10
1.37505 3.510569104958742145e-10
1.37781 2.784055334188603236e-10
1.38012 2.285873706147590573e-10
1.38288 1.802089518990514271e-10
1.38518 1.481378016571348796e-10
1.38795 1.179678191951784567e-10
1.39026 9.854726245754304676e-11
1.39256 8.322923334364210067e-11
1.39533 6.878928872865571631e-11
1.39764 5.904208852760640093e-11
1.40041 4.924545543964578917e-11
1.40272 4.228157050285212545e-11
1.40504 3.620652878594458230e-11
1.40781 2.992564443946909723e-11
1.41012 2.543560979666868234e-11
1.4129 2.083549621268985901e-11
1.41521 1.758676339747652077e-11
1.41753 1.480507555936140738e-11
1.42031 1.200765220414052293e-11
1.42262 1.006539637034269995e-11
1.4254 8.131222051946497883e-12
1.42772 6.799207325745498683e-12
1.43004 5.680941544597911127e-12
1.43283 4.574333431263264495e-12
1.43515 3.815027215589154625e-12
1.43793 3.064138641070342885e-12
1.44025 2.549136931220956011e-12
1.44258 2.117944158728906751e-12
1.44536 1.692543432654400954e-12
1.44769 1.402076003393036442e-12
1.45001 1.159927859245349296e-12
1.4528 9.225206468279242757e-13
1.45513 7.612956803238361284e-13
1.45792 6.037581306942623363e-13
1.46025 4.970912886457245054e-13
1.46258 4.088243784716115188e-13
1.46538 3.228277685912537947e-13
1.46771 2.648041594118490893e-13
1.47004 2.169525992919474168e-13
1.47284 1.705290679205657181e-13
1.47517 1.393438831826894863e-13
1.4775 1.137110569310854722e-13
1.48031 8.894587182437515267e-14
1.48264 7.236618883168213389e-14
1.48545 5.639521789120683663e-14
1.48779 4.573904556403705327e-14
1.49013 3.704539355927687330e-14
1.49293 2.871070664751132260e-14
1.49528 2.318214813926413493e-14
1.49762 1.869167005509880667e-14
1.50043 1.440826326038327493e-14
1.50278 1.157943681050213053e-14
1.50513 9.290581549286342888e-15
1.50794 7.117286007037664854e-15
1.5103 5.688435654390907664e-15
1.51265 4.538527739262447026e-15
1.515 3.613792604978383852e-15
1.51783 2.742453802342023827e-15
1.52019 2.173647503509778823e-15
1.52255 1.719231186291536600e-15
1.52538 1.292896092175566437e-15
1.52775 1.016692587885131249e-15
1.53012 7.969582727783521858e-16
1.53297 5.925283175833028176e-16
1.53534 4.609653673920598863e-16
1.53772 3.571900462010128063e-16
1.5401 2.755157561429050946e-16
1.54297 2.003955701235244960e-16
1.54536 1.527006882283692719e-16
1.54775 1.155431862945986144e-16
1.55015 8.670967793873821006e-17
1.55255 6.443367099297445996e-17
1.55544 4.440451311886193999e-17
1.55785 3.200831285046519155e-17
1.56027 2.266500754593633748e-17
1.56269 1.553061515455101853e-17
1.56512 1.033109775839929749e-17
1.56755 6.117618351146489222e-18
1.57048 1.491495635308091610e-18
1.57293 0.000000000000000000e+00
1.57538 0.000000000000000000e+00
1.57784 0.000000000000000000e+00
1.58031 0.000000000000000000e+00
1.58278 8.478981553922889077e-90
1.58526 1.780480587298397341e-89
1.58775 2.617529952343359476e-89
1.59024 3.226294698010176881e-89
1.59274 3.500519697571737305e-89
1.59524 3.433872336695236777e-89
1.59776 3.117688626671465816e-89
1.60028 2.627705391332980487e-89
1.60281 2.059055191589825012e-89
1.60534 1.512157405171107824e-89
1.60789 1.035158178972306455e-89
1.61044 6.611717361988813321e-90
1.613 3.909610028145269444e-90
1.61505 2.428229754331377652e-90
1.61763 1.247725943395433700e-90
1.62021 6.199828269215463055e-91
1.62281 3.938020940949283680e-91
1.62541 3.785050126847499077e-91
1.6275 4.817712783642394339e-91
1.63012 8.057980998958379607e-91
1.63275 1.310611330926183733e-90
1.63539 1.907362773356993920e-90
1.6375 2.358978741983402659e-90
1.64016 2.815468219484404670e-90
1.64282 3.032813148261952668e-90
1.6455 3.029366999822710612e-90
1.64764 2.840854008575792568e-90
1.65034 2.424200459980591349e-90
1.65304 1.851292005808159612e-90
1.65521 1.367683712009781754e-90
1.65793 8.151089593849210109e-91
1.66011 4.581538101926726974e-91
1.66285 1.603679622409940661e-91
1.66505 2.255076939876074060e-92
1.6678 0.000000000000000000e+00
1.67001 0.000000000000000000e+00
1.67278 1.167621751296176367e-92
1.675 3.169469730750958727e-92
1.67779 6.113167921383389562e-92
1.68002 8.425634296277868644e-92
1.68282 1.078263950611001767e-91
1.68506 1.200384320207585696e-91
1.68788 1.260774947900886956e-91
1.69013 1.238457640438810935e-91
1.69296 1.135371535119710161e-91
1.69523 9.903204882772841885e-92
1.69807 7.692839945869249065e-92
1.70035 5.821563990839723742e-92
1.70263 4.059367702029133227e-92
1.7055 2.203865131879533931e-92
1.7078 1.111430997389856550e-92
1.7101 3.929752462162892547e-93
1.71299 0.000000000000000000e+00
1.7153 1.018566141383267423e-94
1.71763 1.599084621255239044e-93
1.72054 5.524405789910497452e-93
1.72287 9.451688453593312542e-93
1.72521 1.344267849782521708e-92
1.72756 1.695411702026013208e-92
1.7305 2.017189877769520743e-92
1.73285 2.140511406850008542e-92
1.7352 2.169063151862118232e-92
1.73755 2.092325547897038116e-92
1.74038 1.871455487601308972e-92
1.74265 1.610212243585283846e-92
1.74536 1.250062811996556194e-92
1.74803 8.888137946682042967e-93
1.7502 6.218698805652108134e-93
1.75291 3.458876276552794735e-93
1.75507 1.840356173149623455e-93
1.75774 5.833113786345033036e-94
1.76038 0.000000000000000000e+00
1.76298 0.000000000000000000e+00
1.76506 0.000000000000000000e+00
1.76768 0.000000000000000000e+00
1.77029 1.389589822623040423e-97
1.7729 1.497871842542927742e-95
1.77551 7.393208331836560716e-95
1.77758 1.635336891375912404e-94
1.78018 3.315358791635690770e-94
1.78281 5.618609278755042793e-94
1.78543 8.393727176255749705e-94
1.7875 1.076369142710950127e-93
1.7901 1.368954988418176419e-93
1.79275 1.631528744560708521e-93
1.79542 1.828903190852056239e-93
1.79754 1.917770566958236830e-93
1.80017 1.950878656220580408e-93
1.8028 1.886858747684812259e-93
1.80542 1.719761372458847334e-93
1.80752 1.530264289429580649e-93
1.81016 1.244644437775683378e-93
1.81279 9.345282146319112451e-94
1.81541 6.381568863800570199e-94
1.81751 4.306080236874024574e-94
1.82013 2.249774592757539488e-94
1.82276 8.926431656720180059e-95
1.82544 1.366764363429213074e-95
1.82759 0.000000000000000000e+00
1.83023 3.222976666409895555e-97
1.83288 1.045925454490972294e-95
1.83501 2.296786613781543791e-95
1.83768 3.826079267935093498e-95
1.84033 4.916868860390184049e-95
1.84297 5.353346386391194859e-95
1.84508 5.247696729013842307e-95
1.84771 4.658365591349402072e-95
1.85038 3.611707038304287342e-95
1.85253 2.655655957996279234e-95
1.85521 1.537627145239829299e-95
1.85789 6.958572786898610052e-96
1.86004 2.554907446819218435e-96
1.86273 0.000000000000000000e+00
1.86542 0.000000000000000000e+00
1.86754 0.000000000000000000e+00
1.8702 1.248019605589877886e-101
1.8729 4.086387769601644035e-102
1.87506 0.000000000000000000e+00
1.87775 0.000000000000000000e+00
1.88044 0.000000000000000000e+00
1.88259 0.000000000000000000e+00
1.88528 0.000000000000000000e+00
1.88798 0.000000000000000000e+00
1.89014 0.000000000000000000e+00
1.89283 9.092301572987025844e-102
1.89551 4.890477753072914450e-101
1.89765 8.581633626137203096e-101
1.90034 1.198290069799179915e-100
1.90302 1.359495905327836092e-100
1.90518 1.348681647473105817e-100
1.90787 1.196030729986507734e-100
1.91051 9.812601528218305260e-101
1.91263 7.839979484698458298e-101
1.91533 5.631390162823965402e-101
1.91803 3.992761133697331464e-101
1.92019 3.131202987574081760e-101
1.92288 2.563548367056578376e-101
1.92506 2.378515565960720671e-101
1.9278 2.281998764466977673e-101
1.93051 2.253304997708638260e-101
1.93263 2.126823638280883572e-101
1.9353 1.817438540409386247e-101
1.93798 1.420757606276267535e-101
1.94012 1.036935529962444815e-101
1.9428 5.898904607779925320e-102
1.94548 2.238888073421550756e-102
1.94764 4.818758364986789441e-104
1.95033 0.000000000000000000e+00
1.9525 0.000000000000000000e+00
1.95522 0.000000000000000000e+00
1.95793 8.016580385065181327e-104
1.96008 3.554541308074458249e-103
1.96278 7.428664510373551929e-103
1.96548 9.448977594585474134e-103
1.96763 1.020289082961310254e-102
1.9703 9.956879904844185002e-103
1.97298 8.489685351572513239e-103
1.97513 6.772648652911385866e-103
1.97782 4.671188738816199961e-103
1.9805 2.695534791452806719e-103
1.98264 1.370458789252286172e-103
1.98533 6.756622840365032806e-105
1.98801 0.000000000000000000e+00
1.99016 0.000000000000000000e+00
1.99285 0.000000000000000000e+00
1.995 0.000000000000000000e+00
1.9977 0.000000000000000000e+00
2.00039 0.000000000000000000e+00
2.00253 0.000000000000000000e+00
2.00521 0.000000000000000000e+00
2.00793 0.000000000000000000e+00
2.0101 0.000000000000000000e+00
2.0128 0.000000000000000000e+00
2.0155 0.000000000000000000e+00
2.01765 0.000000000000000000e+00
2.02033 0.000000000000000000e+00
2.02304 0.000000000000000000e+00
2.02521 0.000000000000000000e+00
2.02792 0.000000000000000000e+00
2.03009 0.000000000000000000e+00
2.03279 0.000000000000000000e+00
2.03549 0.000000000000000000e+00
2.03765 0.000000000000000000e+00
2.04033 0.000000000000000000e+00
2.04303 0.000000000000000000e+00
2.0452 0.000000000000000000e+00
2.04791 0.000000000000000000e+00
2.05008 0.000000000000000000e+00
